pid,name,team,pos,mp,starts,mins,g,a,yc,rc,rating_best,xg,progPasses,xa,gConcOn,blocks,clrBox,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves,ga,rating,pass_pct,xg_diff,xga,xga90,gPrev
86025,Bailey Wright,Australia,Sub,1,0,23,0,0,0,0,6.2,0.0,1,0.0,0,0,2,0,0,3,1,0,5,0,0,1,0,0,2,0,0,0,6.2,33,0.0,0.22,0.85,0.22
361732,Thiago Almada,Argentina,Sub,1,0,13,0,0,0,0,6.2,0.0,1,0.09,0,0,0,0,0,13,13,1,15,0,0,0,0,0,0,0,0,0,6.2,100,0.0,0.0,0.0,0.0
397017,David Wotherspoon,Canada,Sub,1,0,18,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,6,4,0,10,0,0,0,1,0,0,0,0,0,6.2,67,0.0,0.0,0.0,0.0
287312,Johan Venegas,Costa Rica,FW,1,1,73,0,0,0,0,6.2,0.0,0,0.0,2,0,1,0,0,13,11,0,22,1,0,0,0,1,1,0,0,0,6.2,85,0.0,2.8,3.45,0.8
344259,Pau Torres,Spain,DC,1,1,97,0,0,0,0,6.2,0.0,9,0.01,2,1,1,0,0,189,173,0,194,0,0,1,0,1,2,0,0,0,6.2,92,0.0,1.12,1.04,-0.88
101467,Everton Ribeiro,Brazil,Sub,1,0,45,0,0,0,0,6.2,0.0,0,0.1,1,0,0,0,0,16,14,2,22,1,0,0,0,0,0,1,0,0,6.2,88,0.0,0.38,0.76,-0.62
436657,Agustin Canobbio,Uruguay,Sub,1,0,20,0,0,0,0,6.2,0.0,1,0.0,0,0,0,0,0,7,5,0,12,1,0,0,0,0,0,0,0,0,6.2,71,0.0,0.26,1.15,0.26
315755,Luka Jovic,Serbia,Sub,1,0,46,0,0,0,0,6.2,0.04,0,0.05,0,0,0,2,0,9,5,2,17,0,1,1,0,1,0,1,0,0,6.2,56,-0.04,1.26,2.46,1.26
443613,Antonio Silva,Portugal,DC,1,1,96,0,0,0,0,6.2,0.0,5,0.0,2,1,0,0,0,62,60,0,67,2,1,2,0,2,1,0,0,0,6.2,97,0.0,1.44,1.35,-0.56
254582,Marcos Llorente,Spain,DR,1,1,123,0,0,0,0,6.2,0.03,5,0.0,0,0,0,1,0,90,82,0,109,4,0,0,0,0,0,0,0,0,6.2,91,-0.03,0.8,0.58,0.8
354283,Noa Lang,Netherlands,Sub,1,0,8,0,0,0,0,6.2,0.0,0,0.0,0,1,0,0,0,2,1,0,6,1,1,0,0,0,0,0,0,0,6.2,50,0.0,0.33,3.71,0.33
127604,Angel Correa,Argentina,Sub,1,0,10,0,0,0,0,6.2,0.0,0,0.0,0,0,1,0,0,3,3,0,7,1,0,0,0,0,1,0,0,0,6.2,100,0.0,0.12,1.03,0.12
335107,Juan Foyth,Argentina,Sub,1,0,10,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,3,2,0,6,0,0,0,1,0,0,0,0,0,6.2,67,0.0,0.12,1.03,0.12
447650,Homam El Amin,Qatar,DL,3,3,273,0,0,1,0,6.8,0.0,4,0.0,6,0,1,0,0,77,55,2,132,4,2,5,3,5,1,2,0,0,6.17,71,0.0,3.89,1.28,-2.11
37757,Hassan Al Haydos,Qatar,MC,3,3,206,0,0,0,0,6.2,0.02,9,0.42,6,0,0,1,1,75,62,2,108,10,2,0,2,4,1,3,0,0,6.17,83,-0.02,3.79,1.65,-2.21
447639,Alexis Vega,Mexico,FWL,3,3,193,0,0,0,0,6.4,0.74,5,0.05,1,0,0,9,2,50,38,1,98,0,1,1,1,2,1,8,0,0,6.17,76,-0.74,1.24,0.58,0.24
371016,Kamal Miller,Canada,DC,3,3,284,0,0,1,0,6.4,0.0,20,0.01,7,1,10,0,0,199,182,0,236,7,4,7,1,0,11,1,0,0,6.17,91,0.0,4.35,1.38,-2.65
299684,Exequiel Palacios,Argentina,Sub,3,0,68,0,0,0,0,6.2,0.09,1,0.03,0,0,1,1,0,27,25,1,38,2,2,0,0,2,1,2,0,0,6.17,93,-0.09,0.66,0.88,0.66
123632,Abderrazzaq Hamed-Allah,Morocco,Sub,3,0,71,0,0,0,0,6.3,0.61,0,0.02,1,0,1,2,2,15,8,0,31,1,0,1,2,3,1,2,0,0,6.17,53,-0.61,1.09,1.39,0.09
447655,Mohammed Waad,Qatar,Sub,2,0,39,0,0,0,0,6.2,0.0,1,0.0,1,0,0,0,0,11,8,0,17,0,1,0,1,1,0,0,0,0,6.15,73,0.0,0.52,1.21,-0.48
334972,Alan Franco,Ecuador,Sub,2,1,51,0,0,0,0,6.2,0.0,1,0.0,1,0,0,0,0,11,10,0,17,2,2,1,0,0,1,0,0,0,6.15,91,0.0,1.46,2.58,0.46
464388,Kevin Rodriguez,Ecuador,Sub,2,0,13,0,0,0,0,6.2,0.09,0,0.0,0,0,0,2,1,1,0,0,6,1,0,1,0,1,0,0,0,0,6.15,0,-0.09,0.0,0.0,0.0
142617,Joe Morrell,Wales,Sub,2,0,42,0,0,0,0,6.2,0.0,1,0.0,1,0,0,0,0,14,12,0,24,4,1,0,0,1,0,1,0,0,6.15,86,0.0,1.5,3.21,0.5
455089,Carlos Rodriguez,Mexico,Sub,2,0,48,0,0,0,0,6.2,0.0,6,0.0,1,0,0,0,0,28,21,0,38,1,0,0,2,1,0,0,0,0,6.15,75,0.0,0.62,1.16,-0.38
403913,Nicola Zalewski,Poland,ML,2,1,74,0,0,0,0,6.2,0.0,0,0.03,2,0,0,0,0,16,14,0,33,6,0,0,0,1,0,1,0,0,6.15,88,0.0,0.42,0.51,-1.58
125476,Joao Mario,Portugal,Sub,2,1,94,0,0,0,0,6.4,0.0,2,0.0,2,0,0,0,0,37,36,0,51,3,0,0,0,0,0,0,0,0,6.15,97,0.0,1.44,1.37,-0.56
377211,Assim Madibo,Qatar,MC,2,2,159,0,0,1,0,6.4,0.0,6,0.0,5,1,0,0,0,70,58,1,91,10,2,1,0,1,0,2,0,0,6.15,83,0.0,3.31,1.87,-1.69
80443,Filip Djuricic,Serbia,Sub,2,0,28,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,5,4,1,10,0,0,2,0,0,0,0,0,0,6.15,80,0.0,0.46,1.49,0.46
394933,Matheus Nunes,Portugal,Sub,2,1,83,0,0,0,0,6.2,0.02,2,0.01,1,0,0,1,0,29,27,1,45,0,0,0,1,2,0,1,0,0,6.15,93,-0.02,0.74,0.8,-0.26
422135,Kamaldeen Sulemana,Ghana,Sub,2,0,78,0,0,1,0,6.2,0.04,0,0.01,0,0,2,1,1,15,10,0,34,0,0,2,1,2,2,1,0,0,6.15,67,-0.04,0.69,0.8,0.69
98126,Ante Budimir,Croatia,Sub,2,0,57,0,0,0,0,6.2,0.26,0,0.0,0,0,1,1,0,5,2,1,16,1,0,2,0,4,1,1,0,0,6.15,40,-0.26,0.34,0.54,0.34
98315,Abdelkarim Hassan,Qatar,DC,3,3,287,0,0,0,0,6.3,0.26,15,0.01,7,1,4,6,0,153,120,1,202,8,1,3,1,1,4,0,0,0,6.13,78,-0.26,4.37,1.37,-2.63
320566,Issam Jebali,Tunisia,FW,3,2,194,0,0,0,0,6.4,0.59,1,0.29,1,0,3,3,1,31,23,2,71,4,0,2,1,10,3,7,0,0,6.13,74,-0.59,1.91,0.89,0.91
33495,Hector Moreno,Mexico,DC,3,3,290,0,0,1,0,6.3,0.09,22,0.0,3,1,2,1,0,194,164,1,214,2,1,5,0,3,3,1,0,0,6.13,85,-0.09,2.09,0.65,-0.91
322774,Joao Palhinha,Portugal,Sub,3,0,64,0,0,0,0,6.2,0.02,1,0.04,2,0,1,1,0,31,26,2,43,3,1,0,1,2,1,1,0,0,6.13,84,-0.02,1.25,1.76,-0.75
371012,Brenden Aaronson,USA,Sub,4,0,137,0,0,0,0,6.3,0.03,3,0.05,2,0,0,1,0,46,40,3,91,3,1,0,2,3,0,4,0,0,6.12,87,-0.03,3.01,1.97,1.01
393145,Jose Cifuentes,Ecuador,Sub,2,0,70,0,0,0,0,6.4,0.03,1,0.0,1,0,1,1,1,40,31,0,55,4,0,0,0,3,1,1,0,0,6.1,78,-0.03,0.63,0.81,-0.37
126909,Kellyn Acosta,USA,Sub,2,0,61,0,0,1,0,6.3,0.0,1,0.0,1,0,0,0,0,12,10,0,16,3,0,1,0,1,0,0,0,0,6.1,83,0.0,1.42,2.1,0.42
126958,DeAndre Yedlin,USA,Sub,2,0,49,0,0,0,0,6.2,0.0,2,0.0,2,0,0,0,0,19,15,0,34,2,0,1,0,2,2,0,0,0,6.1,79,0.0,1.71,3.15,-0.29
322163,Kasper Dolberg,Denmark,FW,3,1,127,0,0,0,0,6.2,0.23,0,0.05,2,0,1,3,1,17,14,1,42,2,0,0,1,2,1,4,0,0,6.1,82,-0.23,2.35,1.66,0.35
456590,Garang Kuol,Australia,Sub,2,0,51,0,0,0,0,6.2,0.34,0,0.0,0,0,0,1,1,5,3,0,11,0,1,1,0,1,0,0,0,0,6.1,60,-0.34,2.03,3.57,2.03
137490,Sam Adekugbe,Canada,Sub,3,1,106,0,0,1,0,6.2,0.0,6,0.14,3,0,1,0,0,58,54,1,79,0,1,2,1,1,1,0,0,0,6.1,93,0.0,1.84,1.56,-1.16
447273,Anthony Contreras,Costa Rica,FW,3,2,132,0,0,1,0,6.2,0.0,0,0.02,4,0,0,0,0,24,14,1,48,5,1,5,0,1,0,7,0,0,6.1,58,0.0,3.81,2.6,-0.19
447270,Brandon Aguilera,Costa Rica,Sub,3,1,104,0,0,0,0,6.5,0.0,6,0.0,4,0,0,0,0,36,27,0,51,4,1,2,2,2,0,3,0,0,6.1,75,0.0,2.34,2.03,-1.66
77417,Nemanja Gudelj,Serbia,MC,2,1,102,0,0,2,0,6.1,0.0,5,0.0,0,0,1,0,0,52,44,0,65,2,2,1,0,3,1,2,0,0,6.1,85,0.0,2.12,1.87,2.12
401042,Ivan Ilic,Serbia,Sub,1,0,41,0,0,0,0,6.1,0.0,0,0.0,2,0,0,0,0,20,19,1,23,0,1,1,0,0,0,1,0,0,6.1,95,0.0,1.06,2.33,-0.94
35494,Fabian Frei,Switzerland,Sub,2,0,36,0,0,0,0,6.2,0.0,0,0.0,0,0,0,0,0,14,9,0,18,2,1,0,0,1,0,2,0,0,6.1,64,0.0,0.48,1.2,0.48
345389,Nicolas de la Cruz,Uruguay,Sub,2,0,53,0,0,0,0,6.2,0.04,1,0.01,0,0,0,1,1,23,20,0,32,1,0,0,0,0,0,1,0,0,6.1,87,-0.04,0.4,0.68,0.4
377209,Tarek Salman,Qatar,Sub,1,0,14,0,0,0,0,6.1,0.0,0,0.0,1,0,0,0,0,9,7,0,13,1,1,0,0,0,0,0,0,0,6.1,78,0.0,0.47,3.03,-0.53
37837,Karim Ansarifard,Iran,Sub,2,0,57,0,0,0,0,6.3,0.07,0,0.06,0,0,0,1,0,5,4,1,12,0,1,0,0,0,0,1,0,0,6.1,80,-0.07,0.23,0.36,0.23
88191,Nestor Araujo,Mexico,DC,1,1,96,0,0,1,0,6.1,0.0,4,0.03,2,0,1,0,0,46,37,0,60,1,3,0,0,2,1,1,0,0,6.1,80,0.0,0.25,0.23,-1.75
318154,Jamie Maclaren,Australia,Sub,3,0,74,0,0,0,0,6.3,0.0,0,0.02,0,0,0,0,0,13,7,2,17,3,1,1,0,1,0,1,0,0,6.1,54,0.0,2.2,2.68,2.2
447577,Yuki Soma,Japan,AML,1,1,81,0,0,0,0,6.1,0.18,2,0.0,1,0,0,3,0,10,8,0,31,3,0,0,1,2,0,0,0,0,6.1,80,-0.18,0.15,0.16,-0.85
447277,Gerson Torres,Costa Rica,AMC,1,1,64,0,0,0,0,6.1,0.02,0,0.0,0,0,0,1,0,16,16,0,37,2,0,0,0,1,0,4,0,0,6.1,100,-0.02,0.56,0.79,0.56
447546,Abolfazl Jalali,Iran,Sub,1,0,28,0,0,1,0,6.1,0.0,3,0.0,0,0,1,0,0,20,14,0,40,0,0,0,1,1,1,1,0,0,6.1,70,0.0,0.04,0.13,0.04
401122,Kenneth Taylor,Netherlands,Sub,1,0,11,0,0,0,0,6.1,0.0,0,0.0,0,0,0,0,0,8,8,0,9,0,0,0,0,0,0,0,0,0,6.1,100,0.0,0.02,0.2,0.02
447649,Musaab Khidir,Qatar,Sub,1,0,12,0,0,0,0,6.1,0.0,1,0.0,0,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0,0,0,6.1,100,0.0,0.03,0.25,0.03
43221,Artur Jedrzejczyk,Poland,Sub,1,0,25,0,0,0,0,6.1,0.0,1,0.0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,1,0,0,0,6.1,100,0.0,0.94,3.38,0.94
328983,Matteo Guendouzi,France,FWL,1,1,78,0,0,0,0,6.1,0.0,2,0.0,1,0,0,0,0,32,26,0,39,2,0,1,0,0,0,1,0,0,6.1,81,0.0,0.29,0.34,-0.71
354088,Mark-Anthony Kaye,Canada,MC,1,1,59,0,0,0,0,6.1,0.04,2,0.0,2,0,0,1,0,60,50,0,68,3,0,0,0,1,0,0,0,0,6.1,83,-0.04,0.57,0.86,-1.43
457068,Roan Wilson,Costa Rica,Sub,1,0,8,0,0,0,0,6.1,0.0,0,0.0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,1,0,0,0,6.1,100,0.0,0.84,9.47,0.84
382234,Ansu Fati,Spain,Sub,2,0,56,0,0,0,0,6.1,0.0,0,0.03,0,0,0,0,0,28,25,0,34,1,0,1,0,0,0,0,0,0,6.1,89,0.0,0.64,1.03,0.64
252419,Denis Zakaria,Switzerland,Sub,2,0,73,0,0,0,0,6.4,0.06,2,0.01,3,0,0,1,0,22,19,0,37,0,3,1,0,1,1,1,0,0,6.1,86,-0.06,1.07,1.32,-1.93
399772,Xavi Simons,Netherlands,Sub,1,0,14,0,0,0,0,6.1,0.0,0,0.17,0,0,0,0,0,10,6,0,12,2,0,1,0,0,0,0,0,0,6.1,60,0.0,0.22,1.41,0.22
279425,Steven Bergwijn,Netherlands,FW,4,3,219,0,0,1,0,6.4,0.54,1,0.15,2,0,0,2,0,71,63,0,93,2,0,0,1,2,0,2,0,0,6.08,89,-0.54,2.83,1.16,0.83
112080,Karim Boudiaf,Qatar,MC,3,2,196,0,0,1,0,6.3,0.0,8,0.0,4,0,3,0,0,106,94,0,126,5,0,6,1,2,3,2,0,0,6.07,89,0.0,1.88,0.86,-2.12
417725,Hernan Galindez,Ecuador,GK,3,3,287,0,0,0,0,6.5,0.0,15,0.0,3,0,0,0,0,68,38,0,80,0,0,2,0,0,3,0,1,0,6.07,56,0.0,2.56,0.8,-0.44
108186,Raul Jimenez,Mexico,Sub,3,0,79,0,0,0,0,6.2,0.0,4,0.0,2,0,1,0,0,29,20,0,38,0,1,3,0,1,1,0,0,0,6.07,69,0.0,0.7,0.8,-1.3
113994,Leandro Trossard,Belgium,Sub,3,1,113,0,0,0,0,6.1,0.0,6,0.0,1,0,0,0,0,54,42,2,72,1,0,0,0,0,0,1,0,0,6.07,78,0.0,0.99,0.79,-0.01
422851,Ismael Kone,Canada,Sub,3,0,122,0,0,0,0,6.2,0.0,9,0.0,2,0,0,0,0,100,96,1,105,2,0,0,1,0,0,0,0,0,6.07,96,0.0,2.23,1.65,0.23
321390,Edouard Mendy,Senegal,GK,4,4,386,0,0,0,0,6.9,0.0,31,0.05,7,0,2,0,0,105,73,1,135,0,0,3,0,0,4,0,7,0,6.05,70,0.0,4.03,0.94,-2.97
83946,Nawaf Al Abid,Saudi Arabia,Sub,2,0,88,0,0,1,0,6.1,0.11,1,0.04,1,0,0,2,0,37,33,1,60,0,1,0,1,2,0,5,0,0,6.05,89,-0.11,2.6,2.66,1.6
103041,Francisco Calvo,Costa Rica,DC,2,2,194,0,0,2,0,7.1,0.02,14,0.0,7,1,2,1,0,98,81,0,129,10,2,2,2,6,2,1,0,0,6.05,83,-0.02,4.04,1.87,-2.96
134887,Georges-Kevin N'Koudou,Cameroon,Sub,2,0,39,0,0,0,0,6.2,0.03,1,0.0,0,0,0,1,1,10,9,0,24,0,0,0,0,1,0,2,0,0,6.05,90,-0.03,0.28,0.66,0.28
127571,Hwang Ui-Jo,South Korea,FW,4,1,127,0,0,0,0,6.1,0.41,1,0.0,0,0,1,1,0,11,9,0,19,2,0,1,1,0,1,0,0,0,6.05,82,-0.41,0.97,0.68,0.97
339504,Krzysztof Piatek,Poland,Sub,2,0,41,0,0,0,0,6.1,0.02,0,0.0,0,0,0,1,0,6,2,0,10,0,0,2,0,0,0,1,0,0,6.05,33,-0.02,0.78,1.72,0.78
121484,Steven Vitoria,Canada,DC,3,3,284,0,0,1,0,6.1,0.0,20,0.01,7,2,5,0,0,186,160,0,212,3,0,4,0,6,6,1,0,0,6.03,86,0.0,4.35,1.38,-2.65
262838,Takumi Minamino,Japan,Sub,3,0,75,0,0,0,0,6.5,0.14,0,0.0,0,0,1,2,1,19,13,0,34,2,0,0,0,1,1,2,0,0,6.03,68,-0.14,0.88,1.06,0.88
111998,Boualem Khoukhi,Qatar,DC,3,3,287,0,0,0,0,6.6,0.0,22,0.19,7,2,15,0,0,195,168,0,242,3,3,6,0,1,18,1,0,0,6.0,86,0.0,4.37,1.37,-2.63
111987,Abdulaziz Hatem,Qatar,MC,3,2,207,0,0,0,0,6.1,0.03,4,0.0,5,0,0,1,1,89,72,1,100,2,1,1,1,4,0,1,0,0,6.0,81,-0.03,3.55,1.54,-1.45
313037,Jordan Morris,USA,Sub,2,0,18,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,6.0,50,0.0,0.05,0.23,0.05
457109,Haitham Asiri,Saudi Arabia,Sub,1,0,15,0,0,0,0,6.0,0.0,0,0.0,0,0,1,0,0,2,1,0,5,1,0,0,0,1,1,0,0,0,6.0,50,0.0,0.07,0.44,0.07
298741,Awer Mabil,Australia,Sub,2,0,37,0,0,0,0,6.1,0.0,0,0.0,0,0,0,0,0,13,9,0,19,0,1,0,0,0,0,0,0,0,6.0,69,0.0,0.7,1.7,0.7
443449,Keanu Baccus,Australia,Sub,4,1,133,0,0,0,0,6.2,0.04,4,0.0,2,0,0,1,0,41,26,0,61,3,2,1,0,4,1,2,0,0,6.0,63,-0.04,1.58,1.07,-0.42
127148,Jonathan Osorio,Canada,Sub,3,1,130,0,0,1,0,6.3,0.05,3,0.01,4,0,0,1,0,55,50,0,73,4,1,0,1,1,1,2,0,0,6.0,91,-0.05,2.7,1.87,-1.3
391821,Liam Millar,Canada,Sub,1,0,15,0,0,0,0,6.0,0.0,1,0.0,0,0,0,0,0,6,3,0,9,0,0,0,0,1,0,0,0,0,6.0,50,0.0,0.18,1.06,0.18
406701,Youssoufa Moukoko,Germany,Sub,1,0,9,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,6.0,100,0.0,0.0,0.0,0.0
402665,Kristijan Jakic,Morocco,Sub,2,0,4,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.08,1.75,0.08
261181,Badr Benoun,Croatia,Sub,4,0,104,0,0,0,0,6.2,0.0,2,0.0,0,0,3,0,0,43,42,0,54,0,2,0,0,3,3,2,0,0,6.0,98,0.0,1.5,1.3,1.5
342901,Ilias Chair,Croatia,Sub,2,0,102,0,0,0,0,6.0,0.0,2,0.0,0,0,0,0,0,26,26,0,36,4,0,0,0,0,0,2,0,0,6.0,100,0.0,0.84,0.74,0.84
65901,Keylor Navas,Costa Rica,GK,3,3,294,0,0,0,0,7.1,0.0,24,0.0,11,0,1,0,0,87,47,0,120,1,1,0,0,0,3,0,11,0,6.0,54,0.0,9.52,2.91,-1.48
297395,Sasa Lukic,Serbia,MC,3,3,261,0,0,2,0,6.0,0.05,7,0.06,7,0,3,1,0,161,142,0,185,4,1,3,0,7,4,2,0,0,6.0,88,-0.05,7.16,2.47,0.16
302441,Nemanja Radonjic,Serbia,Sub,3,0,83,0,0,0,0,6.2,0.07,1,0.02,2,0,1,2,0,14,10,1,41,1,0,0,0,0,1,1,0,0,6.0,71,-0.07,1.55,1.68,-0.45
74016,Haris Seferovic,Switzerland,Sub,3,0,86,0,0,0,0,6.1,0.1,1,0.0,4,2,0,1,0,14,11,1,20,0,0,0,0,1,0,0,0,0,6.0,79,-0.1,1.51,1.58,-2.49
447637,Kevin Alvarez,Mexico,DR,2,1,77,0,0,0,0,6.0,0.0,3,0.0,2,0,1,0,0,19,12,0,41,1,1,0,1,0,2,1,0,0,6.0,63,0.0,0.64,0.75,-1.36
393109,Lucas Cavallini,Canada,Sub,1,0,25,0,0,0,0,6.0,0.0,0,0.06,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,6.0,100,0.0,1.44,5.17,0.44
130964,Edimilson Fernandes,Switzerland,Sub,3,1,164,0,0,0,0,6.3,0.06,3,0.05,7,0,3,1,0,64,53,3,100,3,2,0,0,1,3,3,0,0,6.0,83,-0.06,3.24,1.78,-3.76
148934,Srdjan Babic,Serbia,Sub,1,0,19,0,0,0,0,6.0,0.0,1,0.0,0,0,1,0,0,15,9,0,18,3,0,0,0,0,1,0,0,0,6.0,60,0.0,0.05,0.26,0.05
127274,Kwon Chang-Hoon,South Korea,AMR,1,1,56,0,0,0,0,6.0,0.0,1,0.22,2,0,0,0,0,22,17,1,29,1,0,0,0,0,0,1,0,0,6.0,77,0.0,1.06,1.71,-0.94
113933,Carlos Gruezo,Ecuador,MC,1,1,45,0,0,0,0,6.0,0.0,2,0.0,1,0,0,0,0,15,15,0,20,3,0,0,0,0,0,0,0,0,6.0,100,0.0,1.46,2.93,0.46
320575,Saman Ghoddos,Iran,Sub,1,0,54,0,0,0,0,6.0,0.07,0,0.0,0,0,0,1,0,17,14,1,25,2,0,0,0,1,0,1,0,0,6.0,82,-0.07,0.19,0.32,0.19
101530,Ahmed Alaa,Qatar,Sub,1,0,12,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6.0,0,0.0,0.03,0.25,0.03
130123,Robert Skov,Denmark,Sub,1,0,28,0,0,1,0,6.0,0.0,1,0.39,0,0,0,0,0,15,15,0,23,0,0,0,0,1,0,0,0,0,6.0,100,0.0,0.04,0.14,0.04
363187,Damian Szymanski,Poland,Sub,1,0,35,0,0,0,0,6.0,0.0,0,0.0,1,0,0,0,0,8,8,0,9,1,1,0,0,0,0,0,0,0,6.0,100,0.0,1.17,3.01,0.17
401354,Michal Skoras,Poland,Sub,1,0,51,0,0,0,0,6.0,0.03,0,0.0,2,0,0,1,0,9,8,0,15,0,1,1,0,1,0,0,0,0,6.0,89,-0.03,1.57,2.77,-0.43
91540,Rogelio Funes Mori,Mexico,Sub,1,0,12,0,0,0,0,6.0,0.07,0,0.0,1,0,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,6.0,,-0.07,0.47,3.54,-0.53
101017,Jordan Veretout,France,MC,1,1,62,0,0,0,0,6.0,0.0,3,0.01,1,0,1,0,0,36,33,0,44,2,0,0,0,2,1,1,0,0,6.0,92,0.0,0.29,0.43,-0.71
447644,Yahya Jabrane,Morocco,Sub,2,0,26,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,4,2,0,4,1,0,0,0,0,0,0,0,0,6.0,50,0.0,0.38,1.31,0.38
110182,Matthias Ginter,Germany,Sub,1,0,8,0,0,0,0,6.0,0.0,2,0.0,0,0,0,0,0,3,3,0,3,0,0,0,0,1,0,0,0,0,6.0,100,0.0,0.0,0.0,0.0
430985,Abdul Fatawu,Ghana,Sub,1,0,2,0,0,0,0,6.0,0.0,1,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.04,1.75,0.04
336028,Gregor Kobel,Switzerland,GK,1,1,100,0,0,0,0,6.0,0.0,5,0.0,2,0,0,0,0,23,15,0,31,0,0,0,0,0,0,0,2,0,6.0,65,0.0,1.16,1.05,-0.84
447596,Cho Yu-Min,South Korea,Sub,1,0,4,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0
299460,Andre Silva,Portugal,Sub,1,0,32,0,0,0,0,6.0,0.0,0,0.0,1,0,0,0,0,11,9,2,15,0,0,1,0,0,0,1,0,0,6.0,82,0.0,0.71,2.01,-0.29
339092,Jesus Ferreira,USA,FW,1,1,45,0,0,0,0,6.0,0.0,0,0.0,2,0,0,0,0,19,16,0,26,1,0,0,0,0,0,1,0,0,6.0,84,0.0,0.29,0.59,-1.71
328968,Fode Ballo-Toure,Senegal,Sub,1,0,11,0,0,0,0,6.0,0.0,0,0.0,0,0,0,0,0,5,4,0,11,0,0,1,0,0,0,0,0,0,6.0,80,0.0,0.06,0.51,0.06
136742,Jan Bednarek,Poland,Sub,1,0,13,0,0,0,0,6.0,0.0,1,0.0,1,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,6.0,100,0.0,0.04,0.28,-0.96
102023,Weverton,Brazil,Sub,1,0,15,0,0,0,0,6.0,0.0,3,0.0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,6.0,60,0.0,0.04,0.25,0.04
26820,Aaron Ramsey,Wales,MC,3,3,280,0,0,1,0,6.3,0.02,8,0.02,4,1,2,1,0,106,86,1,149,4,0,0,2,3,2,4,0,0,5.97,81,-0.02,4.49,1.44,0.49
141399,Milos Veljkovic,Serbia,DC,3,3,228,0,0,0,0,6.2,0.0,15,0.0,8,2,6,0,0,112,98,0,126,4,0,2,0,1,7,0,0,0,5.97,88,0.0,6.23,2.46,-1.77
133390,Alireza Jahanbakhsh,Iran,MR,2,1,71,0,0,2,0,6.2,0.18,0,0.01,3,0,0,3,0,15,11,0,28,2,1,0,1,2,0,0,0,0,5.95,73,-0.18,1.01,1.28,-1.99
377276,Andreas Skov Olsen,Denmark,FW,2,2,132,0,0,0,0,6.0,0.27,2,0.02,1,1,0,4,1,55,39,0,83,1,1,1,0,2,0,4,0,0,5.95,71,-0.27,1.36,0.93,0.36
332975,Taha Khenissi,Tunisia,Sub,2,0,42,0,0,1,0,6.0,0.03,0,0.03,0,0,0,1,0,6,2,1,11,0,0,1,0,3,0,2,0,0,5.95,33,-0.03,0.18,0.38,0.18
357073,Antoine Semenyo,Ghana,Sub,2,0,37,0,0,0,0,6.0,0.04,0,0.0,0,0,0,1,0,2,1,0,7,0,0,1,0,0,0,1,0,0,5.95,50,-0.04,0.24,0.57,0.24
301034,Eray Comert,Switzerland,Sub,2,0,56,0,0,1,0,6.0,0.0,4,0.0,4,0,1,0,0,42,38,0,51,1,2,0,0,3,2,0,0,0,5.95,90,0.0,1.43,2.3,-2.57
447664,Sultan Al Ghannam,Saudi Arabia,Sub,3,1,146,0,0,0,0,6.0,0.06,5,0.08,3,1,2,2,0,31,21,1,73,1,2,0,0,2,3,1,0,0,5.93,68,-0.06,4.57,2.82,1.57
13754,Manuel Neuer,Germany,GK,3,3,293,0,0,0,0,6.3,0.0,40,0.0,5,0,0,0,0,111,99,0,136,0,0,0,0,0,1,0,8,0,5.93,89,0.0,3.83,1.18,-1.17
89851,Oscar Duarte,Costa Rica,DC,3,3,294,0,0,1,0,7.0,0.0,11,0.0,11,1,15,0,0,94,67,2,134,4,6,2,0,1,15,0,0,0,5.93,71,0.0,9.52,2.91,-1.48
376090,Noah Okafor,Switzerland,Sub,3,0,59,0,0,0,0,6.1,0.04,0,0.01,2,0,0,1,0,22,17,1,33,0,0,0,0,2,0,1,0,0,5.93,77,-0.04,0.57,0.86,-1.43
